"timeframe","geo2010","TotPop","TotPop_m","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
"2012-16","DC Tract 84.02",2129,276,11001008402,"01JAN2012","31DEC2016",8.5,17,4.0,32,59,3.6,1.3,38,3.7,4.7,2.5,9.4,6.5,3.0,1.5,25,"X","X","X","District of Columbia",1
"2012-16","DC Tract 84.10",1454,188,11001008410,"01JAN2012","31DEC2016",10,7.0,6.6,40,49,6.5,3.2,23,3.5,3.3,3.6,9.5,6.3,3.8,2.4,19,"X","X","X","District of Columbia",1
"2012-16","DC Tract 87.01",2642,448,11001008701,"01JAN2012","31DEC2016",8.7,8.6,11,55,32,8.2,3.6,51,3.2,3.1,5.4,13,3.3,3.7,4.2,26,"X","X","X","District of Columbia",1
"2012-16","DC Tract 87.02",2026,243,11001008702,"01JAN2012","31DEC2016",13,8.8,15,68,17,9.4,1.8,54,3.7,2.3,5.2,7.8,4.3,5.9,1.3,20,"X","X","X","District of Columbia",1
"2012-16","DC Tract 88.02",4897,510,11001008802,"01JAN2012","31DEC2016",16,14,7.4,75,20,1.1,2.0,53,4.0,2.5,3.7,7.8,2.8,1.0,1.9,14,"X","X","X","District of Columbia",1
"2012-16","DC Tract 88.03",2344,376,11001008803,"01JAN2012","31DEC2016",16,1.9,15,62,23,9.0,3.2,94,2.9,1.6,5.9,11,5.2,2.8,2.6,41,"X","X","X","District of Columbia",1
"2012-16","DC Tract 88.04",2500,394,11001008804,"01JAN2012","31DEC2016",16,9.2,11,74,9.6,7.9,6.2,67,4.7,2.8,6.9,7.8,5.0,7.0,5.7,12,"X","X","X","District of Columbia",1
"2012-16","DC Tract 89.03",3448,499,11001008903,"01JAN2012","31DEC2016",25,9.5,11,76,8.8,12,2.4,83,6.8,3.2,5.9,8.3,2.9,7.8,2.3,15,"X","X","X","District of Columbia",1
"2012-16","DC Tract 89.04",3338,416,11001008904,"01JAN2012","31DEC2016",18,8.0,15,79,6.4,11,0.4,46,6.2,2.6,6.1,3.0,4.0,8.4,0.6,16,"X","X","X","District of Columbia",1
"2012-16","DC Tract 90",3045,221,11001009000,"01JAN2012","31DEC2016",16,32,6.2,91,4.4,3.9,0.2,39,5.1,5.3,3.9,3.8,2.6,2.7,0.5,19,"X","X","X","District of Columbia",1
"2012-16","DC Tract 91.02",5264,431,11001009102,"01JAN2012","31DEC2016",29,8.3,8.5,84,9.4,3.7,1.2,62,5.2,1.8,3.7,3.8,3.8,2.9,0.8,4.9,"X","X","X","District of Columbia",1
"2012-16","DC Tract 92.01",2844,458,11001009201,"01JAN2012","31DEC2016",19,6.4,8.2,45,37,9.6,2.4,28,4.4,2.7,2.8,8.2,9.1,5.0,1.5,16,"X","X","X","District of Columbia",1
"2012-16","DC Tract 92.03",2686,415,11001009203,"01JAN2012","31DEC2016",21,12,12,65,19,11,0.0,39,5.0,3.9,5.2,11,6.1,5.8,0.6,19,"X","X","X","District of Columbia",1
"2012-16","DC Tract 92.04",2851,295,11001009204,"01JAN2012","31DEC2016",24,15,13,81,11,6.2,0.6,79,6.3,4.2,8.1,9.3,4.1,6.5,0.9,10,"X","X","X","District of Columbia",1
"2012-16","DC Tract 93.01",3518,336,11001009301,"01JAN2012","31DEC2016",19,17,6.1,54,31,7.2,3.6,21,5.3,5.2,2.5,7.7,6.2,4.5,2.2,9.7,"X","X","X","District of Columbia",1
"2012-16","DC Tract 93.02",1043,109,11001009302,"01JAN2012","31DEC2016",9.5,12,16,58,30,11,0.4,3.4,4.9,5.3,7.2,11,6.7,6.1,1.3,22,"X","X","X","District of Columbia",1
"2012-16","DC Tract 94",5293,390,11001009400,"01JAN2012","31DEC2016",20,17,8.8,77,13,7.7,0.9,48,3.9,2.9,3.3,4.0,4.6,3.7,0.8,13,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.01",7625,594,11001009501,"01JAN2012","31DEC2016",21,5.7,27,48,24,25,3.0,38,3.7,1.6,5.0,5.0,4.0,6.7,1.6,12,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.03",3437,250,11001009503,"01JAN2012","31DEC2016",20,19,2.2,79,16,2.7,1.0,51,5.7,3.6,1.5,3.7,3.9,2.3,1.2,20,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.04",3318,503,11001009504,"01JAN2012","31DEC2016",12,26,8.7,60,25,12,1.0,27,4.2,2.5,3.0,5.4,5.5,13,1.1,17,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.05",2579,350,11001009505,"01JAN2012","31DEC2016",20,25,15,77,9.1,11,2.3,34,4.9,4.4,5.0,8.0,6.1,6.1,2.4,17,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.07",1777,206,11001009507,"01JAN2012","31DEC2016",22,16,14,84,1.2,14,0.0,44,5.1,3.4,9.4,7.1,1.3,12,1.0,24,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.08",3688,477,11001009508,"01JAN2012","31DEC2016",16,17,22,72,7.5,18,1.2,64,5.3,3.3,6.8,12,3.0,9.6,1.4,24,"X","X","X","District of Columbia",1
"2012-16","DC Tract 95.09",3309,459,11001009509,"01JAN2012","31DEC2016",24,22,8.6,75,6.5,16,0.0,36,6.6,3.0,5.9,4.1,3.3,12,0.5,25,"X","X","X","District of Columbia",1
"2012-16","DC Tract 96.01",2383,266,11001009601,"01JAN2012","31DEC2016",27,11,1.0,97,0.9,0.8,0.0,79,5.3,2.8,1.3,3.9,1.1,0.8,0.7,11,"X","X","X","District of Columbia",1
"2012-16","DC Tract 96.02",3673,380,11001009602,"01JAN2012","31DEC2016",31,5.6,2.0,96,0.2,3.2,0.0,96,7.8,1.9,2.0,14,0.3,3.9,0.5,2.0,"X","X","X","District of Columbia",1
"2012-16","DC Tract 96.03",3514,581,11001009603,"01JAN2012","31DEC2016",20,14,4.1,96,0.3,2.7,0.0,83,5.8,2.8,3.1,4.9,0.6,4.2,0.5,16,"X","X","X","District of Columbia",1
"2012-16","DC Tract 96.04",2123,256,11001009604,"01JAN2012","31DEC2016",15,25,2.4,94,2.2,2.6,0.0,48,4.5,5.1,1.3,4.6,2.0,2.2,0.8,6.7,"X","X","X","District of Columbia",1
"2012-16","DC Tract 97",3434,444,11001009700,"01JAN2012","31DEC2016",29,10,3.0,99,0.4,0.1,0.0,85,5.9,3.4,3.0,0.7,0.6,0.3,0.5,10,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.01",2373,305,11001009801,"01JAN2012","31DEC2016",39,10,7.9,91,1.3,1.9,0.0,66,5.6,2.4,4.2,6.1,1.1,2.0,0.7,11,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.02",1757,217,11001009802,"01JAN2012","31DEC2016",33,8.3,5.2,96,0.5,3.8,0.0,82,5.6,3.1,4.9,3.6,0.6,4.8,1.0,0.8,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.03",2786,365,11001009803,"01JAN2012","31DEC2016",28,13,2.2,99,0.0,0.0,0.0,67,6.5,3.2,2.1,1.1,0.4,0.4,0.6,10.0,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.04",2834,316,11001009804,"01JAN2012","31DEC2016",29,8.1,4.2,86,1.0,8.8,0.2,79,4.6,2.0,2.5,13,1.7,8.0,0.6,9.1,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.07",2871,389,11001009807,"01JAN2012","31DEC2016",20,15,3.6,97,2.4,0.7,0.0,70,5.7,2.6,2.7,1.1,2.3,1.0,0.6,12,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.10",2658,347,11001009810,"01JAN2012","31DEC2016",30,6.4,1.7,97,0.0,0.0,0.0,77,7.1,3.5,1.8,3.1,0.5,0.5,0.6,12,"X","X","X","District of Columbia",1
"2012-16","DC Tract 98.11",5091,452,11001009811,"01JAN2012","31DEC2016",28,6.6,1.1,97,0.0,0.2,0.0,77,4.9,2.2,1.5,3.3,0.3,0.3,0.5,7.7,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.01",2718,284,11001009901,"01JAN2012","31DEC2016",16,23,0.8,93,3.6,1.7,0.0,37,5.0,3.6,1.0,6.7,3.1,2.3,0.6,20,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.02",2964,325,11001009902,"01JAN2012","31DEC2016",19,17,1.6,98,0.5,0.0,0.6,68,5.4,3.4,2.1,15,0.6,0.1,0.9,17,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.03",1854,260,11001009903,"01JAN2012","31DEC2016",23,11,7.8,93,2.8,0.8,0.0,53,5.6,3.5,8.8,18,2.1,1.0,0.9,17,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.04",2596,282,11001009904,"01JAN2012","31DEC2016",33,4.3,2.5,92,2.1,4.0,0.5,80,5.7,1.8,1.2,3.1,1.6,3.5,0.8,3.9,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.05",2897,409,11001009905,"01JAN2012","31DEC2016",24,8.6,3.7,97,0.1,3.0,0.0,74,5.1,2.8,3.8,19,0.1,5.3,0.6,6.4,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.06",1463,185,11001009906,"01JAN2012","31DEC2016",22,12,3.3,95,1.5,1.7,0.5,69,5.7,3.1,2.1,4.8,2.0,1.5,1.0,8.9,"X","X","X","District of Columbia",1
"2012-16","DC Tract 99.07",2942,289,11001009907,"01JAN2012","31DEC2016",29,6.8,0.8,97,0.0,2.9,0.0,79,7.4,2.5,1.0,13,0.4,3.5,0.6,2.5,"X","X","X","District of Columbia",1
"2012-16","DC Tract 101",2647,217,11001010100,"01JAN2012","31DEC2016",5.1,13,30,15,58,11,13,1.4,2.6,4.1,6.5,6.4,8.0,4.8,5.9,19,"X","X","X","District of Columbia",1
"2012-16","DC Tract 102",2552,269,11001010200,"01JAN2012","31DEC2016",8.8,17,14,40,41,7.2,4.4,0.0,3.1,3.7,5.3,9.3,4.5,3.5,3.1,17,"X","X","X","District of Columbia",1
"2012-16","DC Tract 103",3265,407,11001010300,"01JAN2012","31DEC2016",16,15,18,55,18,23,2.4,46,4.2,3.3,8.4,1.1,3.7,8.5,1.4,20,"X","X","X","District of Columbia",1
"2012-16","DC Tract 104",4726,553,11001010400,"01JAN2012","31DEC2016",25,9.2,2.9,92,4.8,2.9,0.0,71,5.3,2.6,1.9,5.6,2.5,2.4,0.4,13,"X","X","X","District of Columbia",1
"2012-16","DC Tract 105",3520,332,11001010500,"01JAN2012","31DEC2016",9.4,9.6,16,39,43,6.4,8.9,19,3.9,4.3,7.6,8.3,5.6,4.7,6.1,12,"X","X","X","District of Columbia",1
"2012-16","DC Tract 106",6449,495,11001010600,"01JAN2012","31DEC2016",7.0,3.5,8.7,25,61,5.3,6.0,21,2.3,1.4,2.6,5.0,3.7,2.7,1.7,14,"X","X","X","District of Columbia",1
"2012-16","DC Tract 107",1721,205,11001010700,"01JAN2012","31DEC2016",0.6,8.8,19,4.8,77,8.3,8.3,0.0,2.0,3.0,5.5,4.1,5.2,4.1,3.7,170,"X","X","X","District of Columbia",1
"2012-16","DC Tract 108",6398,499,11001010800,"01JAN2012","31DEC2016",1.2,1.0,17,11,64,7.0,13,"i",1.1,0.9,3.1,3.7,3.8,1.8,2.4,".","X","X","X","District of Columbia",1
"2012-16","DC Tract 109",4309,877,11001010900,"01JAN2012","31DEC2016",31,4.1,3.6,96,1.4,1.5,0.4,80,2.9,1.6,2.7,8.0,1.4,1.2,0.6,10,"X","X","X","District of Columbia",1
"2012-16","DC Tract 110",3660,389,11001011000,"01JAN2012","31DEC2016",4.3,26,9.5,23,67,4.3,4.0,54,3.5,5.1,5.4,4.5,7.3,2.6,2.1,41,"X","X","X","District of Columbia",1
"2012-16","DC Tract 111",5525,494,11001011100,"01JAN2012","31DEC2016",20,19,10.0,84,8.0,3.0,2.6,44,3.4,3.0,3.8,4.5,3.1,1.7,2.5,14,"X","X","X","District of Columbia",1
"2012-16","MD Tract 009 8601.01",3156,218,24009860101,"01JAN2012","31DEC2016",23,16,4.6,7.3,82,2.3,4.2,16,4.2,3.0,2.4,3.0,5.4,2.1,2.8,9.5,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8601.02",2496,217,24009860102,"01JAN2012","31DEC2016",20,19,5.0,4.7,86,4.1,0.0,27,4.3,4.1,2.3,3.6,4.5,3.0,0.7,15,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8602",6347,358,24009860200,"01JAN2012","31DEC2016",26,13,2.0,13,80,2.9,1.4,25,3.2,2.1,1.2,3.3,3.4,1.9,1.8,11,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8603",4643,271,24009860300,"01JAN2012","31DEC2016",23,15,1.8,14,81,1.5,0.4,11,3.7,3.3,1.5,2.5,2.9,1.6,0.5,8.5,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8604.01",9913,542,24009860401,"01JAN2012","31DEC2016",25,10,3.7,7.6,82,3.2,2.0,24,3.3,1.6,2.2,1.9,6.3,1.9,1.8,8.2,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8604.02",3609,334,24009860402,"01JAN2012","31DEC2016",27,6.8,1.7,15,79,2.4,0.6,29,4.5,2.1,1.4,3.6,3.5,2.4,0.7,11,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8605.01",6363,357,24009860501,"01JAN2012","31DEC2016",26,8.8,1.5,9.8,82,1.7,2.2,14,3.5,1.9,0.9,3.5,3.1,1.7,1.5,8.0,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8605.02",3101,251,24009860502,"01JAN2012","31DEC2016",22,16,2.1,7.8,82,5.8,0.0,17,4.6,3.4,1.4,4.2,6.0,4.5,0.5,12,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8606",7662,610,24009860600,"01JAN2012","31DEC2016",24,14,1.7,5.6,85,2.1,2.6,25,3.6,2.3,1.8,2.8,6.0,2.0,2.4,18,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8607.01",3139,276,24009860701,"01JAN2012","31DEC2016",19,19,8.9,12,76,4.1,5.9,10,4.0,4.1,4.3,6.1,7.5,3.9,4.8,9.8,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8607.02",3398,313,24009860702,"01JAN2012","31DEC2016",23,14,2.2,30,56,7.6,0.0,31,4.9,3.5,2.0,7.6,6.3,5.8,0.5,13,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8607.03",3776,389,24009860703,"01JAN2012","31DEC2016",25,16,4.2,25,61,9.0,0.3,32,5.2,3.8,2.9,6.2,6.8,6.2,0.7,20,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8608.01",6975,600,24009860801,"01JAN2012","31DEC2016",26,11,1.6,13,80,1.8,0.0,29,4.4,2.3,0.9,3.4,4.9,1.1,0.3,16,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8608.02",4814,429,24009860802,"01JAN2012","31DEC2016",21,12,2.1,9.3,84,3.0,0.8,26,4.2,2.1,1.3,3.1,2.2,2.4,0.9,8.6,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8609",6862,625,24009860900,"01JAN2012","31DEC2016",21,22,2.4,17,74,5.5,0.3,21,4.0,3.0,1.5,4.5,4.9,3.4,0.5,11,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8610.01",1104,114,24009861001,"01JAN2012","31DEC2016",22,18,6.2,4.4,90,2.1,1.4,23,4.3,4.2,3.3,3.4,1.3,2.2,2.0,20,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8610.03",6098,595,24009861003,"01JAN2012","31DEC2016",23,11,1.9,18,75,3.6,0.5,34,5.0,2.2,1.2,7.6,2.5,2.6,0.8,17,"X","X","X","Calvert",0
"2012-16","MD Tract 009 8610.04",7071,491,24009861004,"01JAN2012","31DEC2016",30,5.8,5.9,6.4,84,2.6,2.3,16,5.2,1.7,2.7,4.1,4.9,2.3,1.6,8.4,"X","X","X","Calvert",0
"2012-16","MD Tract 017 8501.01",5874,475,24017850101,"01JAN2012","31DEC2016",23,13,6.6,53,25,8.9,3.7,32,4.1,2.6,2.9,5.1,4.6,5.2,2.4,9.1,"X","X","X","Charles",0
"2012-16","MD Tract 017 8501.02",2394,224,24017850102,"01JAN2012","31DEC2016",20,20,3.1,42,44,3.3,1.9,32,4.1,2.8,2.4,6.6,6.9,3.5,1.9,12,"X","X","X","Charles",0
"2012-16","MD Tract 017 8502.01",1119,299,24017850201,"01JAN2012","31DEC2016",37,1.1,2.9,17,60,14,3.0,9.3,14,3.7,2.7,5.2,15,8.3,3.1,12,"X","X","X","Charles",0
"2012-16","MD Tract 017 8502.02",4813,244,24017850202,"01JAN2012","31DEC2016",29,11,5.2,43,45,3.8,1.5,50,4.4,2.2,3.7,5.3,6.3,3.3,1.9,14,"X","X","X","Charles",0
"2012-16","MD Tract 017 8503",2183,235,24017850300,"01JAN2012","31DEC2016",23,16,1.3,30,57,2.8,1.1,7.9,4.3,3.5,1.0,5.9,6.2,3.2,1.2,7.0,"X","X","X","Charles",0
"2012-16","MD Tract 017 8504",3766,378,24017850400,"01JAN2012","31DEC2016",21,14,0.5,34,59,0.0,0.2,26,4.3,2.7,0.8,4.9,5.8,0.3,0.5,15,"X","X","X","Charles",0
"2012-16","MD Tract 017 8505",2754,238,24017850500,"01JAN2012","31DEC2016",18,17,2.1,14,80,0.4,0.0,33,3.8,3.8,1.6,5.5,9.5,0.7,0.6,24,"X","X","X","Charles",0
"2012-16","MD Tract 017 8506",4864,346,24017850600,"01JAN2012","31DEC2016",21,14,6.8,35,52,2.6,5.5,22,2.7,2.5,2.4,5.6,4.4,2.1,3.9,9.3,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.06",5387,401,24017850706,"01JAN2012","31DEC2016",31,6.8,9.2,57,28,3.4,6.3,16,4.4,1.6,3.2,6.9,4.3,1.6,1.9,8.8,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.08",5501,390,24017850708,"01JAN2012","31DEC2016",23,9.5,4.9,53,34,2.7,5.3,21,4.2,2.2,2.3,4.8,6.8,1.8,3.2,7.9,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.09",6789,654,24017850709,"01JAN2012","31DEC2016",30,3.4,8.6,69,16,9.4,2.4,31,5.0,1.4,4.9,6.2,3.7,7.5,1.8,11,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.10",5853,433,24017850710,"01JAN2012","31DEC2016",27,5.6,5.2,54,35,3.9,4.5,26,3.9,1.7,1.6,6.4,2.9,2.3,1.3,8.8,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.11",5189,423,24017850711,"01JAN2012","31DEC2016",28,8.4,7.5,63,21,6.2,4.8,44,4.7,2.6,2.5,5.6,5.2,4.0,2.0,13,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.12",5766,356,24017850712,"01JAN2012","31DEC2016",24,7.8,3.8,50,40,3.5,2.2,17,3.3,1.9,1.2,4.3,4.1,2.3,1.0,7.3,"X","X","X","Charles",0
"2012-16","MD Tract 017 8507.13",7519,574,24017850713,"01JAN2012","31DEC2016",26,11,9.5,49,36,7.8,5.3,19,3.9,2.3,3.1,3.7,4.2,3.1,2.2,10,"X","X","X","Charles",0
"2012-16","MD Tract 017 8508.01",4960,383,24017850801,"01JAN2012","31DEC2016",23,14,5.2,36,53,4.9,1.9,37,4.0,2.4,2.2,6.7,3.8,3.0,1.4,12,"X","X","X","Charles",0
"2012-16","MD Tract 017 8508.02",4256,286,24017850802,"01JAN2012","31DEC2016",20,11,11,45,36,12,1.2,49,4.1,2.3,3.2,7.3,5.9,4.7,1.1,11,"X","X","X","Charles",0
"2012-16","MD Tract 017 8509.01",5323,345,24017850901,"01JAN2012","31DEC2016",29,11,3.2,61,26,3.8,0.9,66,5.0,2.7,2.0,7.5,6.7,2.9,1.0,6.8,"X","X","X","Charles",0
"2012-16","MD Tract 017 8509.02",6163,527,24017850902,"01JAN2012","31DEC2016",23,17,15,37,38,11,8.7,38,3.3,3.1,4.6,4.3,6.5,4.1,4.8,14,"X","X","X","Charles",0
"2012-16","MD Tract 017 8509.04",7954,421,24017850904,"01JAN2012","31DEC2016",30,6.4,7.5,61,24,5.8,4.2,42,3.4,1.4,2.4,3.4,3.4,1.6,1.7,7.8,"X","X","X","Charles",0
"2012-16","MD Tract 017 8509.05",4388,322,24017850905,"01JAN2012","31DEC2016",21,5.2,5.8,47,37,8.8,1.5,36,4.1,1.7,2.4,6.1,5.9,4.6,1.2,13,"X","X","X","Charles",0
"2012-16","MD Tract 017 8509.06",4398,355,24017850906,"01JAN2012","31DEC2016",25,8.6,5.1,58,32,1.8,1.3,53,6.6,2.8,4.0,3.4,5.5,1.8,1.2,15,"X","X","X","Charles",0
"2012-16","MD Tract 017 8510.01",3584,262,24017851001,"01JAN2012","31DEC2016",18,20,3.8,25,68,1.3,0.8,27,3.9,3.1,2.1,5.1,3.6,1.0,0.8,14,"X","X","X","Charles",0
"2012-16","MD Tract 017 8510.02",9571,594,24017851002,"01JAN2012","31DEC2016",27,14,5.3,25,65,4.9,2.9,40,3.8,2.2,3.3,5.0,4.0,3.1,2.3,15,"X","X","X","Charles",0
"2012-16","MD Tract 017 8511",2709,269,24017851100,"01JAN2012","31DEC2016",23,16,0.8,11,83,2.5,0.5,18,5.4,4.2,0.9,7.9,7.5,2.5,0.9,12,"X","X","X","Charles",0
"2012-16","MD Tract 017 8512",4824,461,24017851200,"01JAN2012","31DEC2016",23,17,3.1,14,82,0.8,1.5,27,3.7,2.8,1.7,3.5,4.2,0.7,1.4,12,"X","X","X","Charles",0
"2012-16","MD Tract 017 8513.01",4601,391,24017851301,"01JAN2012","31DEC2016",24,12,4.3,9.1,81,4.3,2.5,10,4.6,2.4,2.0,1.3,6.8,2.1,2.0,7.1,"X","X","X","Charles",0
"2012-16","MD Tract 017 8513.02",4468,248,24017851302,"01JAN2012","31DEC2016",16,15,3.3,20,70,3.4,2.7,11,4.0,2.8,2.9,4.5,4.4,3.4,3.0,9.6,"X","X","X","Charles",0
"2012-16","MD Tract 017 8514",8918,657,24017851400,"01JAN2012","31DEC2016",22,13,5.7,20,64,4.9,3.1,10,3.3,2.5,2.1,3.1,5.7,3.0,1.8,8.1,"X","X","X","Charles",0
"2012-16","MD Tract 017 8515",8469,524,24017851500,"01JAN2012","31DEC2016",28,5.7,6.7,59,22,5.7,3.7,42,4.2,1.6,2.4,4.9,3.3,2.3,2.2,11,"X","X","X","Charles",0
"2012-16","MD Tract 021 7402",4820,261,24021740200,"01JAN2012","31DEC2016",25,18,3.8,7.3,86,3.9,1.3,16,3.5,3.0,1.5,4.5,5.5,2.5,1.2,6.3,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7501",1398,129,24021750100,"01JAN2012","31DEC2016",13,10,4.9,8.2,79,8.0,1.6,33,4.2,3.1,2.8,4.8,7.2,4.9,2.4,23,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7502",1784,173,24021750200,"01JAN2012","31DEC2016",8.2,12,11,2.4,90,2.5,2.4,26,2.6,3.2,6.5,2.7,12,1.7,3.7,16,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7503",1595,196,24021750300,"01JAN2012","31DEC2016",17,13,10,30,53,15,0.0,71,4.7,4.2,7.9,6.1,8.4,9.6,1.1,18,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7505.03",6860,654,24021750503,"01JAN2012","31DEC2016",29,6.1,33,26,27,38,5.9,40,5.3,1.8,5.5,4.8,4.2,7.3,3.7,13,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7505.04",5322,371,24021750504,"01JAN2012","31DEC2016",18,15,26,38,41,7.0,11,31,5.1,4.4,7.1,10,7.9,3.9,5.8,17,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7505.05",7510,656,24021750505,"01JAN2012","31DEC2016",36,4.5,35,16,31,40,8.7,28,5.1,2.1,8.3,3.7,6.6,7.5,2.9,11,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7505.06",4361,408,24021750506,"01JAN2012","31DEC2016",28,12,26,15,51,15,15,23,4.6,2.5,7.0,7.0,7.7,9.4,5.7,11,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7506",2574,222,24021750600,"01JAN2012","31DEC2016",11,21,6.9,3.9,81,8.5,1.3,7.6,3.1,3.5,3.5,1.8,5.1,6.1,1.3,10,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7507.01",5459,336,24021750701,"01JAN2012","31DEC2016",27,6.6,16,18,59,15,3.9,16,3.3,1.7,3.6,2.1,4.6,3.1,3.0,7.7,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7507.02",3750,299,24021750702,"01JAN2012","31DEC2016",15,12,11,26,55,11,4.4,40,3.9,2.6,6.2,7.2,3.6,5.4,2.4,17,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7508.01",3237,290,24021750801,"01JAN2012","31DEC2016",15,16,12,15,73,7.6,3.0,33,3.6,3.0,4.4,6.0,6.7,6.4,1.7,20,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7508.02",4346,265,24021750802,"01JAN2012","31DEC2016",18,26,6.6,10.0,77,11,1.0,22,3.3,3.2,2.7,3.6,2.8,4.0,0.9,8.4,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7508.03",6591,380,24021750803,"01JAN2012","31DEC2016",22,11,13,14,67,10,4.7,26,3.8,2.1,4.7,1.9,4.4,4.7,2.3,13,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7510.01",970,83,24021751001,"01JAN2012","31DEC2016",26,3.1,18,12,64,7.8,13,5.1,5.3,4.8,7.0,6.1,11,6.0,7.6,10,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7510.02",5091,343,24021751002,"01JAN2012","31DEC2016",22,12,8.3,14,71,2.9,9.7,25,4.5,2.9,2.4,3.4,6.1,2.8,2.5,14,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7510.03",5834,375,24021751003,"01JAN2012","31DEC2016",28,12,21,20,51,16,8.2,38,5.3,3.4,7.6,5.0,4.4,2.8,3.5,14,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7510.04",3823,311,24021751004,"01JAN2012","31DEC2016",19,12,16,11,69,14,4.8,34,3.4,2.7,5.4,1.9,4.5,6.5,2.9,14,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7512.01",4855,261,24021751201,"01JAN2012","31DEC2016",25,14,10.0,11,68,9.2,5.8,14,3.5,2.3,3.1,2.6,4.5,2.9,2.1,9.8,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7512.02",6360,314,24021751202,"01JAN2012","31DEC2016",26,12,12,15,64,6.7,7.3,22,4.3,2.8,3.2,3.6,3.0,3.8,3.5,9.0,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7512.03",2065,167,24021751203,"01JAN2012","31DEC2016",17,27,2.3,3.0,91,3.8,0.0,15,3.5,4.5,1.3,2.7,3.3,3.3,0.8,14,"X","X","X","Frederick",0
"2012-16","MD Tract 021 7513.01",3247,257,24021751301,"01JAN2012","31DEC2016",20,26,3.5,1.7,92,3.8,1.3,8.1,3.9,3.5,1.7,1.8,10,2.4,1.3,6.6,"X","X","X","Frederick",0
