"timeframe","geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
"2012-16","DC Tract 75.04",11001007504,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",51,"X","X","District of Columbia"
"2012-16","DC Tract 76.01",11001007601,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-8.9,"X","X","District of Columbia"
"2012-16","DC Tract 76.03",11001007603,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",2.6,"X","X","District of Columbia"
"2012-16","DC Tract 76.04",11001007604,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-20,"X","X","District of Columbia"
"2012-16","DC Tract 76.05",11001007605,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-19,"X","X","District of Columbia"
"2012-16","DC Tract 77.03",11001007703,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.7,"X","X","District of Columbia"
"2012-16","DC Tract 77.07",11001007707,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-28,"X","X","District of Columbia"
"2012-16","DC Tract 77.08",11001007708,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",11,"X","X","District of Columbia"
"2012-16","DC Tract 77.09",11001007709,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-45,"X","X","District of Columbia"
"2012-16","DC Tract 78.03",11001007803,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",18,"X","X","District of Columbia"
"2012-16","DC Tract 78.04",11001007804,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",25,"X","X","District of Columbia"
"2012-16","DC Tract 78.06",11001007806,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-25,"X","X","District of Columbia"
"2012-16","DC Tract 78.07",11001007807,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.8,"X","X","District of Columbia"
"2012-16","DC Tract 78.08",11001007808,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",42,"X","X","District of Columbia"
"2012-16","DC Tract 78.09",11001007809,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-9.4,"X","X","District of Columbia"
"2012-16","DC Tract 79.01",11001007901,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",67,"X","X","District of Columbia"
"2012-16","DC Tract 79.03",11001007903,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",8.7,"X","X","District of Columbia"
"2012-16","DC Tract 80.01",11001008001,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",83,"X","X","District of Columbia"
"2012-16","DC Tract 80.02",11001008002,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",61,"X","X","District of Columbia"
"2012-16","DC Tract 81",11001008100,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",47,"X","X","District of Columbia"
"2012-16","DC Tract 82",11001008200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",17,"X","X","District of Columbia"
"2012-16","DC Tract 83.01",11001008301,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",29,"X","X","District of Columbia"
"2012-16","DC Tract 83.02",11001008302,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",55,"X","X","District of Columbia"
"2012-16","DC Tract 84.02",11001008402,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",103,"X","X","District of Columbia"
"2012-16","DC Tract 84.10",11001008410,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",163,"X","X","District of Columbia"
"2012-16","DC Tract 87.01",11001008701,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",81,"X","X","District of Columbia"
"2012-16","DC Tract 87.02",11001008702,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",37,"X","X","District of Columbia"
"2012-16","DC Tract 88.02",11001008802,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",43,"X","X","District of Columbia"
"2012-16","DC Tract 88.03",11001008803,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",26,"X","X","District of Columbia"
"2012-16","DC Tract 88.04",11001008804,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-29,"X","X","District of Columbia"
"2012-16","DC Tract 89.03",11001008903,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-23,"X","X","District of Columbia"
"2012-16","DC Tract 89.04",11001008904,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",56,"X","X","District of Columbia"
"2012-16","DC Tract 90",11001009000,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",24,"X","X","District of Columbia"
"2012-16","DC Tract 91.02",11001009102,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-9.2,"X","X","District of Columbia"
"2012-16","DC Tract 92.01",11001009201,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",172,"X","X","District of Columbia"
"2012-16","DC Tract 92.03",11001009203,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",65,"X","X","District of Columbia"
"2012-16","DC Tract 92.04",11001009204,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-14,"X","X","District of Columbia"
"2012-16","DC Tract 93.01",11001009301,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",33,"X","X","District of Columbia"
"2012-16","DC Tract 93.02",11001009302,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",40,"X","X","District of Columbia"
"2012-16","DC Tract 94",11001009400,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",5.3,"X","X","District of Columbia"
"2012-16","DC Tract 95.01",11001009501,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-25,"X","X","District of Columbia"
"2012-16","DC Tract 95.03",11001009503,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",2.5,"X","X","District of Columbia"
"2012-16","DC Tract 95.04",11001009504,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",48,"X","X","District of Columbia"
"2012-16","DC Tract 95.05",11001009505,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",19,"X","X","District of Columbia"
"2012-16","DC Tract 95.07",11001009507,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",18,"X","X","District of Columbia"
"2012-16","DC Tract 95.08",11001009508,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",12,"X","X","District of Columbia"
"2012-16","DC Tract 95.09",11001009509,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",7.1,"X","X","District of Columbia"
"2012-16","DC Tract 96.01",11001009601,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-22,"X","X","District of Columbia"
"2012-16","DC Tract 96.02",11001009602,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-26,"X","X","District of Columbia"
"2012-16","DC Tract 96.03",11001009603,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",0.3,"X","X","District of Columbia"
"2012-16","DC Tract 96.04",11001009604,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",2.3,"X","X","District of Columbia"
"2012-16","DC Tract 97",11001009700,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.7,"X","X","District of Columbia"
"2012-16","DC Tract 98.01",11001009801,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.6,"X","X","District of Columbia"
"2012-16","DC Tract 98.02",11001009802,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-4.0,"X","X","District of Columbia"
"2012-16","DC Tract 98.03",11001009803,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-24,"X","X","District of Columbia"
"2012-16","DC Tract 98.04",11001009804,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.5,"X","X","District of Columbia"
"2012-16","DC Tract 98.07",11001009807,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",21,"X","X","District of Columbia"
"2012-16","DC Tract 98.10",11001009810,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-27,"X","X","District of Columbia"
"2012-16","DC Tract 98.11",11001009811,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-32,"X","X","District of Columbia"
"2012-16","DC Tract 99.01",11001009901,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",11,"X","X","District of Columbia"
"2012-16","DC Tract 99.02",11001009902,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-10,"X","X","District of Columbia"
"2012-16","DC Tract 99.03",11001009903,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",63,"X","X","District of Columbia"
"2012-16","DC Tract 99.04",11001009904,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",18,"X","X","District of Columbia"
"2012-16","DC Tract 99.05",11001009905,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",41,"X","X","District of Columbia"
"2012-16","DC Tract 99.06",11001009906,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-11,"X","X","District of Columbia"
"2012-16","DC Tract 99.07",11001009907,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-28,"X","X","District of Columbia"
"2012-16","DC Tract 101",11001010100,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",162,"X","X","District of Columbia"
"2012-16","DC Tract 102",11001010200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",19,"X","X","District of Columbia"
"2012-16","DC Tract 103",11001010300,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-23,"X","X","District of Columbia"
"2012-16","DC Tract 104",11001010400,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.8,"X","X","District of Columbia"
"2012-16","DC Tract 105",11001010500,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",91,"X","X","District of Columbia"
"2012-16","DC Tract 106",11001010600,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",135,"X","X","District of Columbia"
"2012-16","DC Tract 107",11001010700,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-10.0,"X","X","District of Columbia"
"2012-16","DC Tract 108",11001010800,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",150,"X","X","District of Columbia"
"2012-16","DC Tract 109",11001010900,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-16,"X","X","District of Columbia"
"2012-16","DC Tract 110",11001011000,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",94,"X","X","District of Columbia"
"2012-16","DC Tract 111",11001011100,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",17,"X","X","District of Columbia"
"2012-16","MD Tract 009 8601.01",24009860101,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-1.0,"X","X","Calvert"
"2012-16","MD Tract 009 8601.02",24009860102,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-1.2,"X","X","Calvert"
"2012-16","MD Tract 009 8602",24009860200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",8.8,"X","X","Calvert"
"2012-16","MD Tract 009 8603",24009860300,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",22,"X","X","Calvert"
"2012-16","MD Tract 009 8604.01",24009860401,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",14,"X","X","Calvert"
"2012-16","MD Tract 009 8604.02",24009860402,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.2,"X","X","Calvert"
"2012-16","MD Tract 009 8605.01",24009860501,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",10,"X","X","Calvert"
"2012-16","MD Tract 009 8605.02",24009860502,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",7.8,"X","X","Calvert"
"2012-16","MD Tract 009 8606",24009860600,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-3.3,"X","X","Calvert"
"2012-16","MD Tract 009 8607.01",24009860701,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",19,"X","X","Calvert"
"2012-16","MD Tract 009 8607.02",24009860702,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-30,"X","X","Calvert"
"2012-16","MD Tract 009 8607.03",24009860703,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.6,"X","X","Calvert"
"2012-16","MD Tract 009 8608.01",24009860801,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",0.3,"X","X","Calvert"
"2012-16","MD Tract 009 8608.02",24009860802,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.8,"X","X","Calvert"
"2012-16","MD Tract 009 8609",24009860900,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",11,"X","X","Calvert"
"2012-16","MD Tract 009 8610.01",24009861001,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",9.3,"X","X","Calvert"
"2012-16","MD Tract 009 8610.03",24009861003,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",13,"X","X","Calvert"
"2012-16","MD Tract 009 8610.04",24009861004,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",5.8,"X","X","Calvert"
"2012-16","MD Tract 017 8501.01",24017850101,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.1,"X","X","Charles"
"2012-16","MD Tract 017 8501.02",24017850102,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-10,"X","X","Charles"
"2012-16","MD Tract 017 8502.01",24017850201,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Charles"
"2012-16","MD Tract 017 8502.02",24017850202,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",0.4,"X","X","Charles"
"2012-16","MD Tract 017 8503",24017850300,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-12,"X","X","Charles"
"2012-16","MD Tract 017 8504",24017850400,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",4.1,"X","X","Charles"
"2012-16","MD Tract 017 8505",24017850500,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",4.1,"X","X","Charles"
"2012-16","MD Tract 017 8506",24017850600,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",24,"X","X","Charles"
"2012-16","MD Tract 017 8507.06",24017850706,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",28,"X","X","Charles"
"2012-16","MD Tract 017 8507.08",24017850708,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",23,"X","X","Charles"
"2012-16","MD Tract 017 8507.09",24017850709,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-2.6,"X","X","Charles"
"2012-16","MD Tract 017 8507.10",24017850710,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",32,"X","X","Charles"
"2012-16","MD Tract 017 8507.11",24017850711,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-8.5,"X","X","Charles"
"2012-16","MD Tract 017 8507.12",24017850712,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.1,"X","X","Charles"
"2012-16","MD Tract 017 8507.13",24017850713,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",9.8,"X","X","Charles"
"2012-16","MD Tract 017 8508.01",24017850801,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",5.7,"X","X","Charles"
"2012-16","MD Tract 017 8508.02",24017850802,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-8.7,"X","X","Charles"
"2012-16","MD Tract 017 8509.01",24017850901,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-21,"X","X","Charles"
"2012-16","MD Tract 017 8509.02",24017850902,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-4.8,"X","X","Charles"
"2012-16","MD Tract 017 8509.04",24017850904,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",0.5,"X","X","Charles"
"2012-16","MD Tract 017 8509.05",24017850905,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",1.9,"X","X","Charles"
"2012-16","MD Tract 017 8509.06",24017850906,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-10.0,"X","X","Charles"
"2012-16","MD Tract 017 8510.01",24017851001,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Charles"
"2012-16","MD Tract 017 8510.02",24017851002,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",0.5,"X","X","Charles"
"2012-16","MD Tract 017 8511",24017851100,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-1.5,"X","X","Charles"
"2012-16","MD Tract 017 8512",24017851200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",6.9,"X","X","Charles"
"2012-16","MD Tract 017 8513.01",24017851301,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",9.8,"X","X","Charles"
"2012-16","MD Tract 017 8513.02",24017851302,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",7.7,"X","X","Charles"
"2012-16","MD Tract 017 8514",24017851400,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",33,"X","X","Charles"
"2012-16","MD Tract 017 8515",24017851500,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",10,"X","X","Charles"
"2012-16","MD Tract 021 7402",24021740200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",15,"X","X","Frederick"
"2012-16","MD Tract 021 7501",24021750100,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",61,"X","X","Frederick"
"2012-16","MD Tract 021 7502",24021750200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",22,"X","X","Frederick"
"2012-16","MD Tract 021 7503",24021750300,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",8.1,"X","X","Frederick"
"2012-16","MD Tract 021 7505.03",24021750503,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Frederick"
"2012-16","MD Tract 021 7505.04",24021750504,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-9.3,"X","X","Frederick"
"2012-16","MD Tract 021 7505.05",24021750505,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-41,"X","X","Frederick"
"2012-16","MD Tract 021 7505.06",24021750506,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.9,"X","X","Frederick"
"2012-16","MD Tract 021 7506",24021750600,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-11,"X","X","Frederick"
"2012-16","MD Tract 021 7507.01",24021750701,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",13,"X","X","Frederick"
"2012-16","MD Tract 021 7507.02",24021750702,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-20,"X","X","Frederick"
"2012-16","MD Tract 021 7508.01",24021750801,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-21,"X","X","Frederick"
"2012-16","MD Tract 021 7508.02",24021750802,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",17,"X","X","Frederick"
"2012-16","MD Tract 021 7508.03",24021750803,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-4.6,"X","X","Frederick"
"2012-16","MD Tract 021 7510.01",24021751001,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-11,"X","X","Frederick"
"2012-16","MD Tract 021 7510.02",24021751002,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",7.7,"X","X","Frederick"
"2012-16","MD Tract 021 7510.03",24021751003,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-17,"X","X","Frederick"
"2012-16","MD Tract 021 7510.04",24021751004,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-0.0,"X","X","Frederick"
"2012-16","MD Tract 021 7512.01",24021751201,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",4.7,"X","X","Frederick"
"2012-16","MD Tract 021 7512.02",24021751202,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-4.5,"X","X","Frederick"
"2012-16","MD Tract 021 7512.03",24021751203,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",4.2,"X","X","Frederick"
"2012-16","MD Tract 021 7513.01",24021751301,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",23,"X","X","Frederick"
"2012-16","MD Tract 021 7513.02",24021751302,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-24,"X","X","Frederick"
"2012-16","MD Tract 021 7516",24021751600,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.9,"X","X","Frederick"
"2012-16","MD Tract 021 7517.01",24021751701,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-12,"X","X","Frederick"
"2012-16","MD Tract 021 7517.02",24021751702,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",3.1,"X","X","Frederick"
"2012-16","MD Tract 021 7518.01",24021751801,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-7.9,"X","X","Frederick"
"2012-16","MD Tract 021 7518.02",24021751802,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-13,"X","X","Frederick"
"2012-16","MD Tract 021 7519.01",24021751901,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-20,"X","X","Frederick"
"2012-16","MD Tract 021 7519.02",24021751902,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-17,"X","X","Frederick"
